date,PHG stock,isPartial
2018-07-01,0,False
2018-07-02,39,False
2018-07-03,0,False
2018-07-04,0,False
2018-07-05,0,False
2018-07-06,0,False
2018-07-07,0,False
2018-07-08,0,False
2018-07-09,58,False
2018-07-10,0,False
2018-07-11,0,False
2018-07-12,40,False
2018-07-13,42,False
2018-07-14,0,False
2018-07-15,0,False
2018-07-16,40,False
2018-07-17,39,False
2018-07-18,0,False
2018-07-19,40,False
2018-07-20,83,False
2018-07-21,0,False
2018-07-22,0,False
2018-07-23,100,False
2018-07-24,40,False
2018-07-25,40,False
2018-07-26,39,False
2018-07-27,41,False
2018-07-28,0,False
2018-07-29,0,False
2018-07-30,0,False
2018-07-31,0,False
