date,GRMN stock,isPartial
2015-03-01,0,False
2015-03-02,48,False
2015-03-03,0,False
2015-03-04,49,False
2015-03-05,99,False
2015-03-06,0,False
2015-03-07,0,False
2015-03-08,0,False
2015-03-09,49,False
2015-03-10,49,False
2015-03-11,0,False
2015-03-12,100,False
2015-03-13,0,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,0,False
2015-03-17,0,False
2015-03-18,0,False
2015-03-19,0,False
2015-03-20,0,False
2015-03-21,0,False
2015-03-22,56,False
2015-03-23,0,False
2015-03-24,48,False
2015-03-25,0,False
2015-03-26,57,False
2015-03-27,77,False
2015-03-28,0,False
2015-03-29,0,False
2015-03-30,0,False
2015-03-31,49,False
