date,MDLZ stock,isPartial
2018-07-01,0,False
2018-07-02,80,False
2018-07-03,27,False
2018-07-04,28,False
2018-07-05,41,False
2018-07-06,0,False
2018-07-07,31,False
2018-07-08,0,False
2018-07-09,26,False
2018-07-10,39,False
2018-07-11,37,False
2018-07-12,56,False
2018-07-13,29,False
2018-07-14,31,False
2018-07-15,0,False
2018-07-16,82,False
2018-07-17,27,False
2018-07-18,37,False
2018-07-19,42,False
2018-07-20,28,False
2018-07-21,32,False
2018-07-22,0,False
2018-07-23,54,False
2018-07-24,36,False
2018-07-25,72,False
2018-07-26,100,False
2018-07-27,28,False
2018-07-28,31,False
2018-07-29,0,False
2018-07-30,27,False
2018-07-31,40,False
