date,MDLZ stock,isPartial
2019-01-01,0,False
2019-01-02,26,False
2019-01-03,51,False
2019-01-04,51,False
2019-01-05,28,False
2019-01-06,28,False
2019-01-07,25,False
2019-01-08,24,False
2019-01-09,0,False
2019-01-10,25,False
2019-01-11,26,False
2019-01-12,0,False
2019-01-13,0,False
2019-01-14,49,False
2019-01-15,72,False
2019-01-16,24,False
2019-01-17,0,False
2019-01-18,25,False
2019-01-19,0,False
2019-01-20,26,False
2019-01-21,24,False
2019-01-22,48,False
2019-01-23,47,False
2019-01-24,0,False
2019-01-25,100,False
2019-01-26,28,False
2019-01-27,0,False
2019-01-28,96,False
2019-01-29,71,False
2019-01-30,95,False
2019-01-31,65,False
