date,BIDU stock,isPartial
2012-05-01,0,False
2012-05-02,77,False
2012-05-03,39,False
2012-05-04,95,False
2012-05-05,31,False
2012-05-06,0,False
2012-05-07,38,False
2012-05-08,50,False
2012-05-09,63,False
2012-05-10,51,False
2012-05-11,54,False
2012-05-12,0,False
2012-05-13,0,False
2012-05-14,50,False
2012-05-15,38,False
2012-05-16,0,False
2012-05-17,53,False
2012-05-18,68,False
2012-05-19,0,False
2012-05-20,0,False
2012-05-21,37,False
2012-05-22,25,False
2012-05-23,100,False
2012-05-24,51,False
2012-05-25,27,False
2012-05-26,0,False
2012-05-27,0,False
2012-05-28,27,False
2012-05-29,50,False
2012-05-30,0,False
2012-05-31,50,False
