date,PHG stock,isPartial
2015-12-01,0,False
2015-12-02,0,False
2015-12-03,50,False
2015-12-04,0,False
2015-12-05,0,False
2015-12-06,0,False
2015-12-07,0,False
2015-12-08,50,False
2015-12-09,100,False
2015-12-10,0,False
2015-12-11,0,False
2015-12-12,0,False
2015-12-13,0,False
2015-12-14,49,False
2015-12-15,0,False
2015-12-16,51,False
2015-12-17,0,False
2015-12-18,55,False
2015-12-19,0,False
2015-12-20,0,False
2015-12-21,0,False
2015-12-22,54,False
2015-12-23,0,False
2015-12-24,0,False
2015-12-25,0,False
2015-12-26,0,False
2015-12-27,0,False
2015-12-28,0,False
2015-12-29,0,False
2015-12-30,55,False
2015-12-31,61,False
