date,BIDU stock,isPartial
2012-03-01,63,False
2012-03-02,98,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,21,False
2012-03-06,80,False
2012-03-07,20,False
2012-03-08,41,False
2012-03-09,42,False
2012-03-10,49,False
2012-03-11,24,False
2012-03-12,40,False
2012-03-13,30,False
2012-03-14,100,False
2012-03-15,20,False
2012-03-16,43,False
2012-03-17,0,False
2012-03-18,0,False
2012-03-19,81,False
2012-03-20,40,False
2012-03-21,40,False
2012-03-22,52,False
2012-03-23,64,False
2012-03-24,25,False
2012-03-25,25,False
2012-03-26,50,False
2012-03-27,80,False
2012-03-28,51,False
2012-03-29,41,False
2012-03-30,22,False
2012-03-31,0,False
