date,GRMN stock,isPartial
2019-01-01,59,False
2019-01-02,76,False
2019-01-03,49,False
2019-01-04,100,False
2019-01-05,0,False
2019-01-06,0,False
2019-01-07,0,False
2019-01-08,48,False
2019-01-09,0,False
2019-01-10,48,False
2019-01-11,49,False
2019-01-12,0,False
2019-01-13,0,False
2019-01-14,0,False
2019-01-15,0,False
2019-01-16,47,False
2019-01-17,47,False
2019-01-18,49,False
2019-01-19,0,False
2019-01-20,0,False
2019-01-21,47,False
2019-01-22,0,False
2019-01-23,46,False
2019-01-24,46,False
2019-01-25,96,False
2019-01-26,0,False
2019-01-27,0,False
2019-01-28,46,False
2019-01-29,46,False
2019-01-30,0,False
2019-01-31,47,False
