date,EXPE stock,isPartial
2018-11-01,84,False
2018-11-02,0,False
2018-11-03,0,False
2018-11-04,43,False
2018-11-05,38,False
2018-11-06,39,False
2018-11-07,0,False
2018-11-08,39,False
2018-11-09,0,False
2018-11-10,0,False
2018-11-11,0,False
2018-11-12,98,False
2018-11-13,79,False
2018-11-14,100,False
2018-11-15,40,False
2018-11-16,82,False
2018-11-17,0,False
2018-11-18,0,False
2018-11-19,40,False
2018-11-20,79,False
2018-11-21,40,False
2018-11-22,0,False
2018-11-23,0,False
2018-11-24,0,False
2018-11-25,45,False
2018-11-26,38,False
2018-11-27,0,False
2018-11-28,78,False
2018-11-29,0,False
2018-11-30,0,False
